entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-000494,ID-0087,acct-aws-ID-0087-202bf2,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-06-24T12:44:11.753005
ENT-000495,ID-0087,acct-aws-ID-0087-202bf2,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2025-06-24T12:44:11.753005
ENT-000496,ID-0087,acct-aws-ID-0087-202bf2,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-06-24T12:44:11.753005
ENT-000497,ID-0087,acct-git-ID-0087-92639f,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2025-12-19T12:44:11.753005
ENT-000498,ID-0087,acct-git-ID-0087-92639f,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2025-12-19T12:44:11.753005
ENT-000499,ID-0088,acct-okt-ID-0088-b72821,okta,role-okt-004,App User,False,perm-okt-02-01,user-management,write,write,False,2026-05-19T12:44:11.753005
ENT-000500,ID-0088,acct-sal-ID-0088-75f17b,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-07-24T12:44:11.753005
ENT-000501,ID-0088,acct-sal-ID-0088-75f17b,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2025-07-24T12:44:11.753005
ENT-000502,ID-0088,acct-sal-ID-0088-75f17b,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2025-07-24T12:44:11.753005
ENT-000503,ID-0088,acct-sal-ID-0088-75f17b,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2025-07-24T12:44:11.753005
ENT-000504,ID-0088,acct-act-ID-0088-db57d8,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2026-05-03T12:44:11.753005
ENT-000505,ID-0088,acct-act-ID-0088-db57d8,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2026-05-03T12:44:11.753005
ENT-000506,ID-0088,acct-git-ID-0088-7ff829,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2026-06-04T12:44:11.753005
ENT-000507,ID-0088,acct-git-ID-0088-7ff829,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2026-06-04T12:44:11.753005
ENT-000508,ID-0089,acct-okt-ID-0089-3f9cd8,okta,role-okt-004,App User,False,perm-okt-02-01,user-management,write,write,False,2025-07-23T12:44:11.753005
ENT-000509,ID-0089,acct-aws-ID-0089-725332,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-02,lambda:*,create,write,False,2025-11-17T12:44:11.753005
ENT-000510,ID-0089,acct-aws-ID-0089-725332,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-11-17T12:44:11.753005
ENT-000511,ID-0090,acct-sal-ID-0090-98fc66,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2025-12-03T12:44:11.753005
ENT-000512,ID-0090,acct-act-ID-0090-908d77,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-05-21T12:44:11.753005
ENT-000513,ID-0090,acct-act-ID-0090-908d77,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2026-05-21T12:44:11.753005
ENT-000514,ID-0090,acct-act-ID-0090-908d77,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2026-05-21T12:44:11.753005
ENT-000515,ID-0091,acct-aws-ID-0091-a0afe4,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2026-03-23T12:44:11.753005
ENT-000516,ID-0091,acct-aws-ID-0091-a0afe4,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-05-01,kms:*,write,write,False,2026-03-23T12:44:11.753005
ENT-000517,ID-0091,acct-act-ID-0091-f2ee62,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-03-15T12:44:11.753005
ENT-000518,ID-0091,acct-act-ID-0091-f2ee62,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2026-03-15T12:44:11.753005
ENT-000519,ID-0091,acct-act-ID-0091-f2ee62,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2026-03-15T12:44:11.753005
ENT-000520,ID-0092,acct-act-ID-0092-23c1f0,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2025-08-09T12:44:11.753005
ENT-000521,ID-0092,acct-act-ID-0092-23c1f0,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2025-08-09T12:44:11.753005
ENT-000522,ID-0092,acct-sal-ID-0092-89d5f2,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-06-24T12:44:11.753005
ENT-000523,ID-0092,acct-sal-ID-0092-89d5f2,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2025-06-24T12:44:11.753005
ENT-000524,ID-0092,acct-sal-ID-0092-89d5f2,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2025-06-24T12:44:11.753005
ENT-000525,ID-0092,acct-sal-ID-0092-89d5f2,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2025-06-24T12:44:11.753005
ENT-000526,ID-0092,acct-git-ID-0092-4c55ad,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2026-01-16T12:44:11.753005
ENT-000527,ID-0092,acct-git-ID-0092-4c55ad,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2026-01-16T12:44:11.753005
ENT-000528,ID-0093,acct-git-ID-0093-07e676,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2026-01-20T12:44:11.753005
ENT-000529,ID-0093,acct-git-ID-0093-07e676,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2026-01-20T12:44:11.753005
ENT-000530,ID-0093,acct-sal-ID-0093-92b517,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-08-15T12:44:11.753005
ENT-000531,ID-0093,acct-sal-ID-0093-92b517,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2025-08-15T12:44:11.753005
ENT-000532,ID-0093,acct-sal-ID-0093-92b517,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2025-08-15T12:44:11.753005
ENT-000533,ID-0093,acct-sal-ID-0093-92b517,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2025-08-15T12:44:11.753005
ENT-000534,ID-0093,acct-okt-ID-0093-e4b867,okta,role-okt-005,Help Desk Admin,False,perm-okt-01-01,mfa-config,write,write,False,2026-01-01T12:44:11.753005
ENT-000535,ID-0093,acct-okt-ID-0093-e4b867,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-01,sso-apps,write,write,False,2026-01-01T12:44:11.753005
ENT-000536,ID-0093,acct-okt-ID-0093-e4b867,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-01-01T12:44:11.753005
ENT-000537,ID-0093,acct-aws-ID-0093-2cd159,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-07-11T12:44:11.753005
ENT-000538,ID-0093,acct-aws-ID-0093-2cd159,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-05-01,kms:*,write,write,False,2025-07-11T12:44:11.753005
ENT-000539,ID-0094,acct-aws-ID-0094-69b904,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-11-20T12:44:11.753005
ENT-000540,ID-0094,acct-aws-ID-0094-69b904,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-11-20T12:44:11.753005
ENT-000541,ID-0094,acct-aws-ID-0094-69b904,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2025-11-20T12:44:11.753005
ENT-000542,ID-0094,acct-aws-ID-0094-69b904,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-11-20T12:44:11.753005
ENT-000543,ID-0094,acct-sal-ID-0094-39223f,salesforce,role-sal-005,Chatter User,False,perm-sal-03-01,reports,write,write,False,2025-07-03T12:44:11.753005
ENT-000544,ID-0094,acct-okt-ID-0094-c46acd,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2026-05-13T12:44:11.753005
ENT-000545,ID-0094,acct-okt-ID-0094-c46acd,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2026-05-13T12:44:11.753005
ENT-000546,ID-0094,acct-okt-ID-0094-c46acd,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-05-13T12:44:11.753005
ENT-000547,ID-0094,acct-okt-ID-0094-c46acd,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-05-13T12:44:11.753005
ENT-000548,ID-0094,acct-okt-ID-0094-c46acd,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2026-05-13T12:44:11.753005
ENT-000549,ID-0095,acct-act-ID-0095-600e9f,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2026-04-29T12:44:11.753005
ENT-000550,ID-0095,acct-act-ID-0095-600e9f,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2026-04-29T12:44:11.753005
ENT-000551,ID-0095,acct-sal-ID-0095-8c2285,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2026-02-04T12:44:11.753005
ENT-000552,ID-0095,acct-sal-ID-0095-8c2285,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2026-02-04T12:44:11.753005
ENT-000553,ID-0095,acct-sal-ID-0095-8c2285,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2026-02-04T12:44:11.753005
ENT-000554,ID-0095,acct-sal-ID-0095-8c2285,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2026-02-04T12:44:11.753005
ENT-000555,ID-0096,acct-act-ID-0096-727e8f,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2025-07-16T12:44:11.753005
ENT-000556,ID-0096,acct-act-ID-0096-727e8f,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2025-07-16T12:44:11.753005
ENT-000557,ID-0096,acct-git-ID-0096-390be8,github,role-git-003,Collaborator,False,perm-git-00-00,repos:private,read,read,False,2026-01-21T12:44:11.753005
ENT-000558,ID-0096,acct-git-ID-0096-390be8,github,role-git-003,Collaborator,False,perm-git-03-02,packages,create,write,False,2026-01-21T12:44:11.753005
ENT-000559,ID-0096,acct-git-ID-0096-390be8,github,role-git-003,Collaborator,False,perm-git-03-01,packages,write,write,False,2026-01-21T12:44:11.753005
ENT-000560,ID-0097,acct-git-ID-0097-a5c605,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2025-11-06T12:44:11.753005
ENT-000561,ID-0097,acct-git-ID-0097-a5c605,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2025-11-06T12:44:11.753005
ENT-000562,ID-0097,acct-sal-ID-0097-764438,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2025-06-28T12:44:11.753005
ENT-000563,ID-0097,acct-aws-ID-0097-2c5fda,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-05-02,kms:*,create,write,False,2026-02-23T12:44:11.753005
ENT-000564,ID-0097,acct-aws-ID-0097-2c5fda,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-02-02,iam:*,create,write,False,2026-02-23T12:44:11.753005
ENT-000565,ID-0097,acct-aws-ID-0097-2c5fda,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-02,lambda:*,create,write,False,2026-02-23T12:44:11.753005
ENT-000566,ID-0097,acct-aws-ID-0097-2c5fda,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-01,lambda:*,write,write,False,2026-02-23T12:44:11.753005
ENT-000567,ID-0097,acct-aws-ID-0097-2c5fda,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-00,lambda:*,read,read,False,2026-02-23T12:44:11.753005
ENT-000568,ID-0098,acct-git-ID-0098-f1cfb0,github,role-git-000,Owner,True,perm-git-04-02,settings,create,write,False,2026-04-16T12:44:11.753005
ENT-000569,ID-0098,acct-git-ID-0098-f1cfb0,github,role-git-000,Owner,True,perm-git-04-01,settings,write,write,False,2026-04-16T12:44:11.753005
ENT-000570,ID-0098,acct-git-ID-0098-f1cfb0,github,role-git-000,Owner,True,perm-git-01-02,repos:public,create,write,False,2026-04-16T12:44:11.753005
ENT-000571,ID-0098,acct-git-ID-0098-f1cfb0,github,role-git-000,Owner,True,perm-git-01-05,repos:public,execute,write,False,2026-04-16T12:44:11.753005
ENT-000572,ID-0098,acct-git-ID-0098-f1cfb0,github,role-git-000,Owner,True,perm-git-02-02,actions,create,write,False,2026-04-16T12:44:11.753005
ENT-000573,ID-0098,acct-sal-ID-0098-e12838,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2025-09-08T12:44:11.753005
ENT-000574,ID-0098,acct-sal-ID-0098-e12838,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2025-09-08T12:44:11.753005
ENT-000575,ID-0098,acct-sal-ID-0098-e12838,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2025-09-08T12:44:11.753005
ENT-000576,ID-0098,acct-sal-ID-0098-e12838,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2025-09-08T12:44:11.753005
ENT-000577,ID-0098,acct-sal-ID-0098-e12838,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2025-09-08T12:44:11.753005
ENT-000578,ID-0099,acct-git-ID-0099-bb93cc,github,role-git-001,Admin,True,perm-git-02-04,actions,admin,admin,True,2025-12-11T12:44:11.753005
ENT-000579,ID-0099,acct-git-ID-0099-bb93cc,github,role-git-001,Admin,True,perm-git-03-00,packages,read,read,False,2025-12-11T12:44:11.753005
ENT-000580,ID-0099,acct-git-ID-0099-bb93cc,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2025-12-11T12:44:11.753005
ENT-000581,ID-0099,acct-sal-ID-0099-dd12b2,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2026-01-17T12:44:11.753005
ENT-000582,ID-0099,acct-sal-ID-0099-dd12b2,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2026-01-17T12:44:11.753005
ENT-000583,ID-0099,acct-sal-ID-0099-dd12b2,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2026-01-17T12:44:11.753005
ENT-000584,ID-0099,acct-sal-ID-0099-dd12b2,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2026-01-17T12:44:11.753005
ENT-000585,ID-0099,acct-sal-ID-0099-dd12b2,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2026-01-17T12:44:11.753005
ENT-000586,ID-0100,acct-sal-ID-0100-e55f01,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2026-02-07T12:44:11.753005
ENT-000587,ID-0100,acct-sal-ID-0100-e55f01,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2026-02-07T12:44:11.753005
ENT-000588,ID-0100,acct-sal-ID-0100-e55f01,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2026-02-07T12:44:11.753005
ENT-000589,ID-0100,acct-sal-ID-0100-e55f01,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2026-02-07T12:44:11.753005
ENT-000590,ID-0100,acct-sal-ID-0100-e55f01,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2026-02-07T12:44:11.753005
ENT-000591,ID-0100,acct-okt-ID-0100-cca496,okta,role-okt-000,Super Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2026-02-26T12:44:11.753005
ENT-000592,ID-0100,acct-okt-ID-0100-cca496,okta,role-okt-000,Super Admin,True,perm-okt-03-00,api-tokens,read,read,False,2026-02-26T12:44:11.753005
ENT-000593,ID-0100,acct-okt-ID-0100-cca496,okta,role-okt-000,Super Admin,True,perm-okt-00-00,sso-apps,read,read,False,2026-02-26T12:44:11.753005
ENT-000594,ID-0100,acct-okt-ID-0100-cca496,okta,role-okt-000,Super Admin,True,perm-okt-01-02,mfa-config,create,write,False,2026-02-26T12:44:11.753005
ENT-000595,ID-0101,acct-act-ID-0101-58e3b6,active_directory,role-act-001,Enterprise Admin,True,perm-act-00-02,domain-controller,create,write,False,2025-11-28T12:44:11.753005
ENT-000596,ID-0101,acct-act-ID-0101-58e3b6,active_directory,role-act-001,Enterprise Admin,True,perm-act-01-01,file-server,write,write,False,2025-11-28T12:44:11.753005
ENT-000597,ID-0101,acct-act-ID-0101-58e3b6,active_directory,role-act-001,Enterprise Admin,True,perm-act-00-03,domain-controller,delete,admin,True,2025-11-28T12:44:11.753005
ENT-000598,ID-0101,acct-okt-ID-0101-1b6c86,okta,role-okt-002,App Admin,True,perm-okt-02-01,user-management,write,write,False,2025-07-27T12:44:11.753005
ENT-000599,ID-0101,acct-okt-ID-0101-1b6c86,okta,role-okt-002,App Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2025-07-27T12:44:11.753005
ENT-000600,ID-0102,acct-aws-ID-0102-97acc6,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-01-00,ec2:*,read,read,False,2025-12-18T12:44:11.753005
ENT-000601,ID-0102,acct-aws-ID-0102-97acc6,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-02,iam:*,create,write,False,2025-12-18T12:44:11.753005
ENT-000602,ID-0102,acct-aws-ID-0102-97acc6,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-05-04,kms:*,admin,admin,True,2025-12-18T12:44:11.753005
ENT-000603,ID-0102,acct-aws-ID-0102-97acc6,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-01,iam:*,write,write,False,2025-12-18T12:44:11.753005
ENT-000604,ID-0102,acct-act-ID-0102-87630f,active_directory,role-act-000,Domain Admin,True,perm-act-01-01,file-server,write,write,False,2025-09-06T12:44:11.753005
ENT-000605,ID-0104,acct-act-ID-0104-6b1095,active_directory,role-act-000,Domain Admin,True,perm-act-01-01,file-server,write,write,False,2025-07-30T12:44:11.753005
ENT-000606,ID-0104,acct-sal-ID-0104-f1cfc7,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2026-06-12T12:44:11.753005
ENT-000607,ID-0104,acct-sal-ID-0104-f1cfc7,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2026-06-12T12:44:11.753005
ENT-000608,ID-0104,acct-sal-ID-0104-f1cfc7,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2026-06-12T12:44:11.753005
ENT-000609,ID-0104,acct-sal-ID-0104-f1cfc7,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2026-06-12T12:44:11.753005
ENT-000610,ID-0104,acct-sal-ID-0104-f1cfc7,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2026-06-12T12:44:11.753005
ENT-000611,ID-0105,acct-sal-ID-0105-61db6d,salesforce,role-sal-000,System Administrator,True,perm-sal-04-02,setup,create,write,False,2026-04-17T12:44:11.753005
ENT-000612,ID-0105,acct-sal-ID-0105-61db6d,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2026-04-17T12:44:11.753005
ENT-000613,ID-0106,acct-git-ID-0106-4dc632,github,role-git-000,Owner,True,perm-git-04-02,settings,create,write,False,2026-02-10T12:44:11.753005
ENT-000614,ID-0106,acct-git-ID-0106-4dc632,github,role-git-000,Owner,True,perm-git-04-01,settings,write,write,False,2026-02-10T12:44:11.753005
ENT-000615,ID-0106,acct-git-ID-0106-4dc632,github,role-git-000,Owner,True,perm-git-01-02,repos:public,create,write,False,2026-02-10T12:44:11.753005
ENT-000616,ID-0106,acct-git-ID-0106-4dc632,github,role-git-000,Owner,True,perm-git-01-05,repos:public,execute,write,False,2026-02-10T12:44:11.753005
ENT-000617,ID-0106,acct-git-ID-0106-4dc632,github,role-git-000,Owner,True,perm-git-02-02,actions,create,write,False,2026-02-10T12:44:11.753005
ENT-000618,ID-0107,acct-sal-ID-0107-678351,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2025-07-02T12:44:11.753005
ENT-000619,ID-0107,acct-sal-ID-0107-678351,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2025-07-02T12:44:11.753005
ENT-000620,ID-0107,acct-sal-ID-0107-678351,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2025-07-02T12:44:11.753005
ENT-000621,ID-0107,acct-sal-ID-0107-678351,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2025-07-02T12:44:11.753005
ENT-000622,ID-0107,acct-sal-ID-0107-678351,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2025-07-02T12:44:11.753005
ENT-000623,ID-0107,acct-aws-ID-0107-c8581e,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-00-02,s3://prod-data,create,write,False,2026-02-08T12:44:11.753005
ENT-000624,ID-0107,acct-aws-ID-0107-c8581e,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-02-00,iam:*,read,read,False,2026-02-08T12:44:11.753005
ENT-000625,ID-0107,acct-aws-ID-0107-c8581e,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-03-01,rds:prod,write,write,False,2026-02-08T12:44:11.753005
ENT-000626,ID-0108,acct-sal-ID-0108-9b2ebe,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2026-04-13T12:44:11.753005
